perception_id,participant_id,perceived_distance,weather_id,velocity_id,distance_id,velocity_ms,real_time,perceived_time,velocity_group,velocity_cat,error_ttc,ttc_bin
348,XXX_36,18.4502,clear,40.0,20.0,11.11111111111111,1.8,1.660518,medium,40 km/h,-0.1394820000000001,2
349,XXX_36,18.4316,night,60.0,20.0,16.666666666666668,1.2,1.105896,high,60 km/h,-0.09410399999999997,1
350,XXX_36,45.4203,clear,20.0,60.0,5.555555555555555,10.8,8.175654,low,20 km/h,-2.624346000000001,11
351,XXX_36,23.1171,clear,60.0,20.0,16.666666666666668,1.2,1.3870259999999999,high,60 km/h,0.18702599999999991,1
352,XXX_37,25.0571,clear,70.0,50.0,19.444444444444446,2.571428571428571,1.288650857142857,high,70 km/h,-1.2827777142857142,3
353,XXX_37,28.02,rain,50.0,70.0,13.88888888888889,5.04,2.01744,medium,50 km/h,-3.02256,5
354,XXX_37,33.3427,rain,70.0,70.0,19.444444444444446,3.5999999999999996,1.7147674285714285,high,70 km/h,-1.8852325714285711,4
355,XXX_37,14.932,rain,70.0,30.0,19.444444444444446,1.5428571428571427,0.7679314285714285,high,70 km/h,-0.7749257142857142,2
356,XXX_37,26.6287,night,50.0,50.0,13.88888888888889,3.6,1.9172664,medium,50 km/h,-1.6827336000000002,4
357,XXX_37,13.9412,night,30.0,30.0,8.333333333333334,3.5999999999999996,1.672944,low,30 km/h,-1.9270559999999997,4
358,XXX_37,17.3649,night,50.0,30.0,13.88888888888889,2.16,1.2502727999999999,medium,50 km/h,-0.9097272000000003,2
359,XXX_37,22.9754,rain,30.0,30.0,8.333333333333334,3.5999999999999996,2.7570479999999997,low,30 km/h,-0.8429519999999999,4
360,XXX_37,39.3944,rain,50.0,50.0,13.88888888888889,3.6,2.8363967999999997,medium,50 km/h,-0.7636032000000004,4
361,XXX_37,27.4132,night,30.0,50.0,8.333333333333334,6.0,3.2895839999999996,low,30 km/h,-2.7104160000000004,6
362,XXX_37,42.8251,night,30.0,70.0,8.333333333333334,8.399999999999999,5.139011999999999,low,30 km/h,-3.2609879999999993,8
363,XXX_37,35.3385,night,50.0,70.0,13.88888888888889,5.04,2.544372,medium,50 km/h,-2.495628,5
364,XXX_37,40.9272,night,70.0,70.0,19.444444444444446,3.5999999999999996,2.1048274285714283,high,70 km/h,-1.4951725714285713,4
365,XXX_37,42.4896,clear,70.0,70.0,19.444444444444446,3.5999999999999996,2.1851794285714283,high,70 km/h,-1.4148205714285713,4
366,XXX_37,35.8477,rain,30.0,70.0,8.333333333333334,8.399999999999999,4.301724,low,30 km/h,-4.0982759999999985,8
367,XXX_37,16.4659,rain,50.0,30.0,13.88888888888889,2.16,1.1855448,medium,50 km/h,-0.9744552000000002,2
368,XXX_37,31.8975,rain,70.0,50.0,19.444444444444446,2.571428571428571,1.640442857142857,high,70 km/h,-0.9309857142857141,3
369,XXX_37,47.1887,clear,50.0,70.0,13.88888888888889,5.04,3.3975864,medium,50 km/h,-1.6424136000000003,5
370,XXX_37,47.5647,clear,30.0,70.0,8.333333333333334,8.399999999999999,5.707764,low,30 km/h,-2.6922359999999985,8
371,XXX_37,13.7763,clear,70.0,30.0,19.444444444444446,1.5428571428571427,0.7084954285714286,high,70 km/h,-0.8343617142857142,2
372,XXX_37,30.1966,clear,30.0,50.0,8.333333333333334,6.0,3.623592,low,30 km/h,-2.376408,6
373,XXX_37,27.3624,clear,50.0,50.0,13.88888888888889,3.6,1.9700928,medium,50 km/h,-1.6299072000000001,4
374,XXX_37,26.7197,rain,30.0,50.0,8.333333333333334,6.0,3.2063639999999998,low,30 km/h,-2.7936360000000002,6
375,XXX_37,27.739,night,70.0,30.0,19.444444444444446,1.5428571428571427,1.4265771428571428,high,70 km/h,-0.11627999999999994,2
376,XXX_37,38.4949,night,70.0,50.0,19.444444444444446,2.571428571428571,1.9797377142857142,high,70 km/h,-0.591690857142857,3
377,XXX_37,25.4425,clear,30.0,30.0,8.333333333333334,3.5999999999999996,3.0530999999999997,low,30 km/h,-0.5468999999999999,4
378,XXX_37,17.2382,clear,50.0,30.0,13.88888888888889,2.16,1.2411504,medium,50 km/h,-0.9188496000000002,2
379,XXX_38,15.9373,night,60.0,20.0,16.666666666666668,1.2,0.9562379999999999,high,60 km/h,-0.24376200000000003,1
380,XXX_38,10.4436,clear,20.0,20.0,5.555555555555555,3.6,1.879848,low,20 km/h,-1.7201520000000001,4
381,XXX_38,10.0058,night,20.0,20.0,5.555555555555555,3.6,1.801044,low,20 km/h,-1.798956,4
382,XXX_38,31.8386,clear,40.0,60.0,11.11111111111111,5.4,2.865474,medium,40 km/h,-2.5345260000000005,5
383,XXX_38,10.5075,night,40.0,20.0,11.11111111111111,1.8,0.945675,medium,40 km/h,-0.854325,2
384,XXX_38,21.1928,night,20.0,40.0,5.555555555555555,7.2,3.814704,low,20 km/h,-3.3852960000000003,7
385,XXX_38,20.2613,clear,40.0,40.0,11.11111111111111,3.6,1.8235169999999998,medium,40 km/h,-1.7764830000000003,4
386,XXX_38,9.22208,rain,20.0,20.0,5.555555555555555,3.6,1.6599744,low,20 km/h,-1.9400256,4
387,XXX_38,11.643,rain,60.0,20.0,16.666666666666668,1.2,0.69858,high,60 km/h,-0.50142,1
388,XXX_38,11.4339,rain,40.0,20.0,11.11111111111111,1.8,1.029051,medium,40 km/h,-0.7709490000000001,2
389,XXX_38,26.33,night,60.0,40.0,16.666666666666668,2.4,1.5797999999999999,high,60 km/h,-0.8202,2
390,XXX_38,9.76563,clear,60.0,20.0,16.666666666666668,1.2,0.5859378,high,60 km/h,-0.6140622,1
391,XXX_38,17.3842,rain,20.0,40.0,5.555555555555555,7.2,3.129156,low,20 km/h,-4.070844,7
392,XXX_38,37.2416,night,40.0,60.0,11.11111111111111,5.4,3.351744,medium,40 km/h,-2.0482560000000003,5
393,XXX_38,22.9963,clear,20.0,60.0,5.555555555555555,10.8,4.139334000000001,low,20 km/h,-6.660666,11
394,XXX_38,20.9005,clear,20.0,40.0,5.555555555555555,7.2,3.76209,low,20 km/h,-3.43791,7
395,XXX_38,10.2675,clear,40.0,20.0,11.11111111111111,1.8,0.9240750000000001,medium,40 km/h,-0.875925,2
396,XXX_38,42.4855,clear,60.0,60.0,16.666666666666668,3.5999999999999996,2.54913,high,60 km/h,-1.0508699999999997,4
397,XXX_38,44.5699,night,60.0,60.0,16.666666666666668,3.5999999999999996,2.6741939999999995,high,60 km/h,-0.9258060000000001,4
398,XXX_38,23.2259,rain,40.0,40.0,11.11111111111111,3.6,2.090331,medium,40 km/h,-1.5096690000000001,4
399,XXX_38,22.114,rain,20.0,60.0,5.555555555555555,10.8,3.9805200000000003,low,20 km/h,-6.81948,11
400,XXX_38,41.3788,rain,60.0,60.0,16.666666666666668,3.5999999999999996,2.482728,high,60 km/h,-1.1172719999999998,4
401,XXX_38,24.1564,night,20.0,60.0,5.555555555555555,10.8,4.348152000000001,low,20 km/h,-6.451848,11
402,XXX_38,21.481,night,40.0,40.0,11.11111111111111,3.6,1.9332900000000002,medium,40 km/h,-1.66671,4
403,XXX_38,33.3923,rain,40.0,60.0,11.11111111111111,5.4,3.005307,medium,40 km/h,-2.394693,5
404,XXX_38,22.8384,clear,60.0,40.0,16.666666666666668,2.4,1.370304,high,60 km/h,-1.029696,2
405,XXX_38,23.937,rain,60.0,40.0,16.666666666666668,2.4,1.43622,high,60 km/h,-0.9637799999999999,2
406,XXX_39,39.3861,night,20.0,50.0,5.555555555555555,9.0,7.089498,low,20 km/h,-1.9105020000000001,9
407,XXX_39,28.1286,clear,40.0,50.0,11.11111111111111,4.5,2.531574,medium,40 km/h,-1.968426,4
408,XXX_39,44.3905,night,20.0,70.0,5.555555555555555,12.6,7.990290000000001,low,20 km/h,-4.609709999999999,13
409,XXX_39,41.0034,rain,60.0,70.0,16.666666666666668,4.199999999999999,2.4602039999999996,high,60 km/h,-1.7397959999999997,4
410,XXX_39,6.5033,clear,60.0,30.0,16.666666666666668,1.7999999999999998,0.390198,high,60 km/h,-1.4098019999999998,2
411,XXX_39,29.0512,rain,20.0,30.0,5.555555555555555,5.4,5.229216,low,20 km/h,-0.17078400000000027,5
412,XXX_39,35.9707,clear,20.0,50.0,5.555555555555555,9.0,6.474726,low,20 km/h,-2.5252739999999996,9
413,XXX_39,15.4777,clear,20.0,30.0,5.555555555555555,5.4,2.7859860000000003,low,20 km/h,-2.614014,5
414,XXX_39,14.9346,night,20.0,30.0,5.555555555555555,5.4,2.688228,low,20 km/h,-2.7117720000000003,5
415,XXX_39,33.2669,night,40.0,50.0,11.11111111111111,4.5,2.994021,medium,40 km/h,-1.505979,4
416,XXX_39,27.0371,rain,20.0,70.0,5.555555555555555,12.6,4.866678,low,20 km/h,-7.733321999999999,13
417,XXX_39,36.0825,clear,60.0,70.0,16.666666666666668,4.199999999999999,2.16495,high,60 km/h,-2.035049999999999,4
418,XXX_39,26.0356,rain,60.0,50.0,16.666666666666668,3.0,1.5621359999999997,high,60 km/h,-1.4378640000000003,3
419,XXX_39,29.0392,rain,20.0,50.0,5.555555555555555,9.0,5.227056,low,20 km/h,-3.772944,9
420,XXX_39,17.5035,night,40.0,30.0,11.11111111111111,2.7,1.575315,medium,40 km/h,-1.1246850000000002,3
421,XXX_39,43.7541,night,40.0,70.0,11.11111111111111,6.3,3.937869,medium,40 km/h,-2.3621309999999998,6
422,XXX_39,26.8996,rain,40.0,50.0,11.11111111111111,4.5,2.420964,medium,40 km/h,-2.079036,4
423,XXX_39,42.5476,clear,20.0,70.0,5.555555555555555,12.6,7.658568000000001,low,20 km/h,-4.941431999999999,13
424,XXX_39,20.598,clear,40.0,30.0,11.11111111111111,2.7,1.85382,medium,40 km/h,-0.8461800000000002,3
425,XXX_39,17.6269,night,60.0,30.0,16.666666666666668,1.7999999999999998,1.0576139999999998,high,60 km/h,-0.742386,2
426,XXX_39,41.6605,night,60.0,50.0,16.666666666666668,3.0,2.49963,high,60 km/h,-0.5003700000000002,3
427,XXX_39,40.509,clear,60.0,50.0,16.666666666666668,3.0,2.4305399999999997,high,60 km/h,-0.5694600000000003,3
428,XXX_39,23.585,rain,60.0,30.0,16.666666666666668,1.7999999999999998,1.4151,high,60 km/h,-0.3848999999999998,2
429,XXX_39,42.0546,rain,40.0,70.0,11.11111111111111,6.3,3.784914,medium,40 km/h,-2.5150859999999997,6
430,XXX_39,49.4534,clear,40.0,70.0,11.11111111111111,6.3,4.450806,medium,40 km/h,-1.8491939999999998,6
431,XXX_39,48.9329,night,60.0,70.0,16.666666666666668,4.199999999999999,2.9359739999999994,high,60 km/h,-1.2640259999999999,4
432,XXX_39,21.1446,rain,40.0,30.0,11.11111111111111,2.7,1.9030140000000002,medium,40 km/h,-0.796986,3
433,XXX_40,7.54903,clear,20.0,30.0,5.555555555555555,5.4,1.3588254,low,20 km/h,-4.041174600000001,5
434,XXX_40,5.26801,night,40.0,30.0,11.11111111111111,2.7,0.47412090000000007,medium,40 km/h,-2.2258791,3
435,XXX_40,14.0967,night,20.0,50.0,5.555555555555555,9.0,2.5374060000000003,low,20 km/h,-6.462593999999999,9
436,XXX_40,26.3387,clear,40.0,70.0,11.11111111111111,6.3,2.370483,medium,40 km/h,-3.9295169999999997,6
437,XXX_40,8.24788,rain,40.0,30.0,11.11111111111111,2.7,0.7423092,medium,40 km/h,-1.9576908000000002,3
438,XXX_40,8.65223,night,60.0,30.0,16.666666666666668,1.7999999999999998,0.5191338,high,60 km/h,-1.2808661999999997,2
439,XXX_40,21.2723,rain,20.0,70.0,5.555555555555555,12.6,3.8290140000000004,low,20 km/h,-8.770985999999999,13
440,XXX_40,31.8987,rain,40.0,70.0,11.11111111111111,6.3,2.870883,medium,40 km/h,-3.4291169999999997,6
441,XXX_40,20.3856,rain,20.0,50.0,5.555555555555555,9.0,3.6694080000000002,low,20 km/h,-5.330591999999999,9
442,XXX_40,16.0455,night,40.0,50.0,11.11111111111111,4.5,1.4440950000000001,medium,40 km/h,-3.055905,4
443,XXX_40,23.6572,rain,40.0,50.0,11.11111111111111,4.5,2.129148,medium,40 km/h,-2.370852,4
444,XXX_40,20.1996,clear,20.0,50.0,5.555555555555555,9.0,3.6359280000000003,low,20 km/h,-5.364072,9
445,XXX_40,9.4991,rain,20.0,30.0,5.555555555555555,5.4,1.7098380000000002,low,20 km/h,-3.690162,5
446,XXX_40,27.5072,clear,20.0,70.0,5.555555555555555,12.6,4.951296,low,20 km/h,-7.6487039999999995,13
447,XXX_40,8.2672,rain,60.0,30.0,16.666666666666668,1.7999999999999998,0.49603200000000003,high,60 km/h,-1.3039679999999998,2
448,XXX_40,29.2853,night,40.0,70.0,11.11111111111111,6.3,2.635677,medium,40 km/h,-3.664323,6
449,XXX_40,22.877,rain,60.0,50.0,16.666666666666668,3.0,1.3726199999999997,high,60 km/h,-1.6273800000000003,3
450,XXX_40,7.43069,clear,40.0,30.0,11.11111111111111,2.7,0.6687621,medium,40 km/h,-2.0312379000000003,3
451,XXX_40,9.38924,night,20.0,30.0,5.555555555555555,5.4,1.6900632,low,20 km/h,-3.7099368000000004,5
452,XXX_40,37.971,night,60.0,70.0,16.666666666666668,4.199999999999999,2.2782599999999995,high,60 km/h,-1.9217399999999998,4
453,XXX_40,10.082,clear,60.0,30.0,16.666666666666668,1.7999999999999998,0.60492,high,60 km/h,-1.19508,2
454,XXX_40,23.8817,clear,40.0,50.0,11.11111111111111,4.5,2.149353,medium,40 km/h,-2.350647,4
455,XXX_40,30.5979,clear,60.0,70.0,16.666666666666668,4.199999999999999,1.8358739999999998,high,60 km/h,-2.3641259999999997,4
456,XXX_40,15.1367,clear,60.0,50.0,16.666666666666668,3.0,0.9082019999999998,high,60 km/h,-2.0917980000000003,3
457,XXX_40,16.33,night,20.0,70.0,5.555555555555555,12.6,2.9394,low,20 km/h,-9.660599999999999,13
458,XXX_40,25.1943,night,60.0,50.0,16.666666666666668,3.0,1.5116579999999997,high,60 km/h,-1.4883420000000003,3
459,XXX_40,32.6314,rain,60.0,70.0,16.666666666666668,4.199999999999999,1.9578839999999997,high,60 km/h,-2.2421159999999993,4
460,XXX_41,68.4745,clear,70.0,50.0,19.444444444444446,2.571428571428571,3.5215457142857143,high,70 km/h,0.9501171428571431,3
461,XXX_41,53.2532,clear,30.0,50.0,8.333333333333334,6.0,6.390383999999999,low,30 km/h,0.3903839999999992,6
462,XXX_41,39.1467,rain,30.0,30.0,8.333333333333334,3.5999999999999996,4.697604,low,30 km/h,1.0976040000000005,4
463,XXX_41,73.6093,clear,50.0,70.0,13.88888888888889,5.04,5.2998696,medium,50 km/h,0.25986960000000003,5
464,XXX_41,13.2215,night,70.0,30.0,19.444444444444446,1.5428571428571427,0.6799628571428571,high,70 km/h,-0.8628942857142856,2
465,XXX_41,79.806,rain,70.0,70.0,19.444444444444446,3.5999999999999996,4.104308571428571,high,70 km/h,0.5043085714285711,4
466,XXX_41,44.0236,rain,70.0,30.0,19.444444444444446,1.5428571428571427,2.264070857142857,high,70 km/h,0.7212137142857142,2
467,XXX_41,36.8202,clear,30.0,30.0,8.333333333333334,3.5999999999999996,4.418424,low,30 km/h,0.8184240000000003,4
468,XXX_41,71.9944,night,50.0,50.0,13.88888888888889,3.6,5.1835968,medium,50 km/h,1.5835968,4
469,XXX_41,69.0494,clear,50.0,50.0,13.88888888888889,3.6,4.9715568,medium,50 km/h,1.3715568,4
470,XXX_41,65.0143,rain,50.0,70.0,13.88888888888889,5.04,4.6810296000000005,medium,50 km/h,-0.3589703999999996,5
472,XXX_41,88.8529,night,70.0,50.0,19.444444444444446,2.571428571428571,4.569577714285714,high,70 km/h,1.9981491428571427,3
473,XXX_41,40.4911,clear,70.0,30.0,19.444444444444446,1.5428571428571427,2.0823994285714287,high,70 km/h,0.539542285714286,2
474,XXX_41,59.6068,rain,50.0,50.0,13.88888888888889,3.6,4.2916896,medium,50 km/h,0.6916895999999997,4
475,XXX_41,38.7517,rain,30.0,70.0,8.333333333333334,8.399999999999999,4.650204,low,30 km/h,-3.749795999999999,8
476,XXX_41,47.5591,clear,50.0,30.0,13.88888888888889,2.16,3.4242552,medium,50 km/h,1.2642552,2
477,XXX_41,69.3515,rain,70.0,50.0,19.444444444444446,2.571428571428571,3.566648571428571,high,70 km/h,0.9952199999999998,3
478,XXX_41,60.2188,night,30.0,50.0,8.333333333333334,6.0,7.226255999999999,low,30 km/h,1.2262559999999993,6
479,XXX_41,31.1961,night,30.0,30.0,8.333333333333334,3.5999999999999996,3.743532,low,30 km/h,0.14353200000000044,4
480,XXX_41,105.804,night,50.0,70.0,13.88888888888889,5.04,7.617888,medium,50 km/h,2.5778879999999997,5
481,XXX_41,33.8703,rain,50.0,30.0,13.88888888888889,2.16,2.4386616,medium,50 km/h,0.27866159999999995,2
482,XXX_41,47.0357,rain,30.0,50.0,8.333333333333334,6.0,5.644284,low,30 km/h,-0.35571600000000014,6
483,XXX_41,123.72,night,70.0,70.0,19.444444444444446,3.5999999999999996,6.362742857142856,high,70 km/h,2.7627428571428565,4
484,XXX_41,53.8279,clear,30.0,70.0,8.333333333333334,8.399999999999999,6.459347999999999,low,30 km/h,-1.9406519999999992,8
485,XXX_41,55.041,night,30.0,70.0,8.333333333333334,8.399999999999999,6.604919999999999,low,30 km/h,-1.7950799999999996,8
486,XXX_41,54.5485,night,50.0,30.0,13.88888888888889,2.16,3.9274919999999995,medium,50 km/h,1.7674919999999994,2
487,XXX_42,18.3576,clear,50.0,20.0,13.88888888888889,1.44,1.3217472000000001,medium,50 km/h,-0.11825279999999982,1
488,XXX_42,54.4151,rain,70.0,60.0,19.444444444444446,3.0857142857142854,2.798490857142857,high,70 km/h,-0.2872234285714286,3
489,XXX_42,20.6858,clear,30.0,20.0,8.333333333333334,2.4,2.482296,low,30 km/h,0.08229599999999992,2
490,XXX_42,29.1824,clear,50.0,40.0,13.88888888888889,2.88,2.1011328000000002,medium,50 km/h,-0.7788671999999996,3
491,XXX_42,10.9589,night,70.0,60.0,19.444444444444446,3.0857142857142854,0.5636005714285713,high,70 km/h,-2.522113714285714,3
492,XXX_42,14.6268,night,50.0,20.0,13.88888888888889,1.44,1.0531295999999999,medium,50 km/h,-0.38687040000000006,1
493,XXX_42,39.1141,night,30.0,60.0,8.333333333333334,7.199999999999999,4.6936919999999995,low,30 km/h,-2.5063079999999998,7
494,XXX_42,34.4063,rain,30.0,60.0,8.333333333333334,7.199999999999999,4.128756,low,30 km/h,-3.071243999999999,7
495,XXX_42,11.6473,night,30.0,20.0,8.333333333333334,2.4,1.397676,low,30 km/h,-1.002324,2
496,XXX_42,42.8721,rain,50.0,60.0,13.88888888888889,4.32,3.0867912,medium,50 km/h,-1.2332088000000003,4
497,XXX_42,20.0165,clear,30.0,40.0,8.333333333333334,4.8,2.40198,low,30 km/h,-2.39802,5
498,XXX_42,10.7468,rain,30.0,20.0,8.333333333333334,2.4,1.2896159999999999,low,30 km/h,-1.110384,2
499,XXX_42,6.35349,night,70.0,20.0,19.444444444444446,1.0285714285714285,0.32675091428571423,high,70 km/h,-0.7018205142857142,1
500,XXX_42,21.5958,clear,30.0,60.0,8.333333333333334,7.199999999999999,2.591496,low,30 km/h,-4.608504,7
501,XXX_42,17.4683,night,30.0,40.0,8.333333333333334,4.8,2.096196,low,30 km/h,-2.703804,5
502,XXX_42,28.5475,night,50.0,40.0,13.88888888888889,2.88,2.05542,medium,50 km/h,-0.8245800000000001,3
503,XXX_42,19.7898,night,70.0,40.0,19.444444444444446,2.057142857142857,1.0177611428571427,high,70 km/h,-1.0393817142857142,2
504,XXX_42,26.583,rain,70.0,40.0,19.444444444444446,2.057142857142857,1.367125714285714,high,70 km/h,-0.6900171428571429,2
505,XXX_42,24.4715,rain,30.0,40.0,8.333333333333334,4.8,2.9365799999999997,low,30 km/h,-1.86342,5
506,XXX_42,26.485,rain,50.0,40.0,13.88888888888889,2.88,1.90692,medium,50 km/h,-0.97308,3
507,XXX_42,45.1389,night,50.0,60.0,13.88888888888889,4.32,3.2500008,medium,50 km/h,-1.0699992000000003,4
508,XXX_42,10.369,rain,70.0,20.0,19.444444444444446,1.0285714285714285,0.533262857142857,high,70 km/h,-0.49530857142857143,1
509,XXX_42,37.5061,clear,50.0,60.0,13.88888888888889,4.32,2.7004392000000004,medium,50 km/h,-1.6195608,4
510,XXX_42,14.5406,clear,70.0,60.0,19.444444444444446,3.0857142857142854,0.7478022857142856,high,70 km/h,-2.3379119999999998,3
511,XXX_42,12.3391,clear,70.0,20.0,19.444444444444446,1.0285714285714285,0.6345822857142857,high,70 km/h,-0.3939891428571428,1
512,XXX_42,30.4282,clear,70.0,40.0,19.444444444444446,2.057142857142857,1.564878857142857,high,70 km/h,-0.49226400000000003,2
513,XXX_42,16.7567,rain,50.0,20.0,13.88888888888889,1.44,1.2064823999999998,medium,50 km/h,-0.2335176000000001,1
514,XXX_43,28.2481,clear,40.0,50.0,11.11111111111111,4.5,2.542329,medium,40 km/h,-1.957671,4
515,XXX_43,12.3917,night,20.0,30.0,5.555555555555555,5.4,2.230506,low,20 km/h,-3.1694940000000003,5
516,XXX_43,34.0898,night,20.0,70.0,5.555555555555555,12.6,6.136164,low,20 km/h,-6.463836,13
517,XXX_43,30.2797,clear,20.0,50.0,5.555555555555555,9.0,5.450346,low,20 km/h,-3.5496540000000003,9
518,XXX_43,38.9367,clear,40.0,70.0,11.11111111111111,6.3,3.504303,medium,40 km/h,-2.7956969999999997,6
519,XXX_43,9.25243,night,60.0,30.0,16.666666666666668,1.7999999999999998,0.5551458,high,60 km/h,-1.2448541999999998,2
520,XXX_43,19.9965,night,40.0,30.0,11.11111111111111,2.7,1.7996850000000002,medium,40 km/h,-0.900315,3
521,XXX_43,38.8241,night,40.0,50.0,11.11111111111111,4.5,3.4941690000000003,medium,40 km/h,-1.0058309999999997,4
522,XXX_43,34.9908,rain,40.0,50.0,11.11111111111111,4.5,3.149172,medium,40 km/h,-1.350828,4
523,XXX_43,37.649,clear,60.0,70.0,16.666666666666668,4.199999999999999,2.25894,high,60 km/h,-1.9410599999999993,4
524,XXX_43,11.3773,rain,20.0,30.0,5.555555555555555,5.4,2.047914,low,20 km/h,-3.3520860000000003,5
525,XXX_43,16.7935,clear,40.0,30.0,11.11111111111111,2.7,1.5114150000000002,medium,40 km/h,-1.188585,3
526,XXX_43,41.5087,rain,20.0,70.0,5.555555555555555,12.6,7.471566,low,20 km/h,-5.1284339999999995,13
527,XXX_43,61.8368,night,60.0,70.0,16.666666666666668,4.199999999999999,3.7102079999999997,high,60 km/h,-0.48979199999999956,4
528,XXX_43,46.1256,night,40.0,70.0,11.11111111111111,6.3,4.151304,medium,40 km/h,-2.148696,6
529,XXX_43,28.8859,rain,60.0,50.0,16.666666666666668,3.0,1.7331539999999999,high,60 km/h,-1.2668460000000001,3
530,XXX_43,23.6894,night,20.0,50.0,5.555555555555555,9.0,4.264092,low,20 km/h,-4.735908,9
531,XXX_43,49.1007,rain,60.0,70.0,16.666666666666668,4.199999999999999,2.946042,high,60 km/h,-1.2539579999999995,4
532,XXX_43,38.5735,rain,40.0,70.0,11.11111111111111,6.3,3.4716150000000003,medium,40 km/h,-2.8283849999999995,6
533,XXX_43,21.1155,clear,20.0,30.0,5.555555555555555,5.4,3.80079,low,20 km/h,-1.5992100000000002,5
534,XXX_43,37.2253,night,60.0,50.0,16.666666666666668,3.0,2.2335179999999997,high,60 km/h,-0.7664820000000003,3
535,XXX_43,26.709,rain,20.0,50.0,5.555555555555555,9.0,4.80762,low,20 km/h,-4.19238,9
536,XXX_43,17.7978,clear,60.0,30.0,16.666666666666668,1.7999999999999998,1.0678679999999998,high,60 km/h,-0.732132,2
537,XXX_43,18.6544,rain,60.0,30.0,16.666666666666668,1.7999999999999998,1.1192639999999998,high,60 km/h,-0.680736,2
538,XXX_43,26.0396,rain,40.0,30.0,11.11111111111111,2.7,2.343564,medium,40 km/h,-0.356436,3
539,XXX_43,67.0715,clear,60.0,50.0,16.666666666666668,3.0,4.02429,high,60 km/h,1.0242899999999997,3
540,XXX_43,49.3978,clear,20.0,70.0,5.555555555555555,12.6,8.891604,low,20 km/h,-3.7083960000000005,13
